crop	region	model	rcp	2005	2010	2015	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100	2105	2110	2115
wheat	SouthernGreatPlains	Avg5GCMs	rcp85	-1.83232282935156	-3.22121993716596	-7.09350578563643	-7.15726979003586	-6.02452775838088	-6.42350166260579	-6.45632949657252	-5.96325974921158	-4.01547675863178	-3.25572578838875	-3.59168490159718	-2.87760602503012	-1.13380094050902	-0.16577140985905	0.880160060075097	0.535244887370667	1.1310184053877	1.99442824848357	1.65537295963603	1.36140664749895	1.1115748215067	0.905013696800294	0.740948011939135
wheat	NorthernGreatPlains	Avg5GCMs	rcp85	0.710817485262827	0.224875314156714	-0.982200005982947	1.26900007103148	2.219112829255	5.00888593127027	9.37941772346056	11.6174893551233	13.0370703511691	13.6149407342279	14.352919462305	15.5630202715008	15.0051368850659	19.365949933925	21.6472996291813	24.3895904404549	27.0509574659972	28.3689308593728	30.1545121964359	31.9968442980467	33.8980930928162	35.860517542745	37.8864739063451
wheat	Midwest	Avg5GCMs	rcp85	-0.325557986091562	-1.01263431873534	-1.70191760051756	-3.26347165581399	-3.26742652524141	-2.21024464223738	-2.40524893462201	-3.20252480471872	-3.69273853938267	-4.34678360217972	-5.1799650432156	-5.63354367986569	-5.79370466780669	-5.55898819651238	-5.93279761881442	-6.45347672260082	-6.32196702368346	-6.86809179755453	-7.73929505499295	-8.59267731814851	-9.42861536060576	-10.2474771279415	-11.0496219582259
wheat	Northeast	Avg5GCMs	rcp85	1.54397040499452	2.05536482892312	2.10032261185253	0.926038534808238	1.20591219903496	1.65085175264132	1.23120129721324	0.694018390542683	0.138689319251473	0.118095538155627	-0.715854308427244	-0.888646722330411	-0.946238633245744	-1.09646773401171	-1.62586203768373	-2.62629635018121	-2.81842530249033	-3.58178860510699	-4.67015574339877	-5.74047485066329	-6.79306183574423	-7.82822668904535	-8.84627359889073
wheat	Northwest	Avg5GCMs	rcp85	1.26595161867844	1.6740982898793	2.06811380282765	3.81876772058463	4.75474076850277	5.52589178582215	6.84032945390276	7.71966609639112	8.95276334018284	9.93883472459503	10.8903482786544	11.8362283031517	11.9341458568667	12.4528698062689	11.9382158974547	11.9403295575801	11.0851223435678	10.9730486598545	10.7812541652318	10.6114975430554	10.4637566717275	10.3380305106069	10.2343393561964
wheat	Southeast	Avg5GCMs	rcp85	-0.109238685233481	-1.21167149402595	-2.01113225187632	-2.89533831255073	-3.75866022198124	-4.46525219579705	-4.21345309411977	-4.6561401602685	-5.4644782014842	-6.53149646924847	-7.55423310641672	-8.95241026985793	-9.61858625590036	-10.8862228730357	-11.4627288044334	-12.4950503545702	-14.4772475191767	-14.6165631939654	-16.3932340240185	-18.1237409928742	-19.8094077563934	-21.4515175487646	-23.0513144681339
wheat	Southwest	Avg5GCMs	rcp85	0.018413367359971	0.666642014823404	-1.45139684230723	1.23405154772078	2.20031581270128	2.65994691069982	4.10761306692329	5.301837071511	9.28755033805078	12.1372218591196	13.5926299700865	14.8660822867933	16.4885100889633	18.9260513247237	19.0562439024088	19.2854269374855	20.9450194083067	22.5666961616682	23.4812810003667	24.4925016213273	25.6043716102332	26.8211514208159	28.1473614311146

